epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,3804.52,1.40413,1.08119,0.97612,0.68592,0.41262,0.56148,0.29885,1.5321,1.3281,1.14808,0.0005348,0.0005348,0.0005348
39,3906.05,1.41525,1.0681,1.0071,0.57935,0.51456,0.57155,0.27825,1.51084,1.25993,1.15591,0.0004952,0.0004952,0.0004952
40,4006.44,1.39628,1.11825,0.98539,0.59105,0.54854,0.56556,0.27814,1.48184,1.235,1.11969,0.0004556,0.0004556,0.0004556
41,4107.32,1.3113,1.01858,0.92256,0.68377,0.39806,0.54872,0.28809,1.47521,1.16616,1.1181,0.000416,0.000416,0.000416
42,4205.58,1.29606,1.01736,0.92239,0.6231,0.51362,0.56261,0.29943,1.51408,1.2138,1.13904,0.0003764,0.0003764,0.0003764
43,4303.86,1.32147,0.97891,0.94001,0.60155,0.48544,0.57655,0.29951,1.45161,1.21032,1.09048,0.0003368,0.0003368,0.0003368
44,4401.93,1.25378,0.95936,0.8871,0.61875,0.51456,0.59602,0.29913,1.47223,1.08028,1.10301,0.0002972,0.0002972,0.0002972
45,4500.12,1.28194,0.90527,0.9239,0.64948,0.48058,0.58521,0.29442,1.50594,1.15901,1.13165,0.0002576,0.0002576,0.0002576
46,4598.36,1.2495,0.86859,0.89789,0.62812,0.51456,0.59658,0.31778,1.44973,1.1197,1.09485,0.000218,0.000218,0.000218
47,4696.86,1.19498,0.84252,0.87456,0.64214,0.48544,0.5974,0.31522,1.46038,1.17593,1.09842,0.0001784,0.0001784,0.0001784
48,4795.17,1.23255,0.86926,0.88979,0.57404,0.50971,0.59283,0.30265,1.47571,1.14247,1.09906,0.0001388,0.0001388,0.0001388
49,4893.33,1.24409,0.8304,0.90972,0.59969,0.54369,0.61811,0.31891,1.46538,1.12382,1.0851,9.92e-05,9.92e-05,9.92e-05
50,4992,1.18573,0.83122,0.87104,0.59299,0.51631,0.59311,0.31163,1.44827,1.13683,1.08648,5.96e-05,5.96e-05,5.96e-05
